HM_Mean,HM_Std,HM_Median,EM_Mean,EM_Std,EM_Median,HM_Pitch_Mean,HM_Pitch_Std,HM_Pitch_Median,HM_Yaw_Mean,HM_Yaw_Std,HM_Yaw_Median,EM_Pitch_Mean,EM_Pitch_Std,EM_Pitch_Median,EM_Yaw_Mean,EM_Yaw_Std,EM_Yaw_Median,Fixation_Num,Fixation_Duration_Mean,Fixation_Duration_Std,Fixation_Duration_Max,Fixation_Duration_Min,Saccade_Duration_Mean,Saccade_Duration_Std,Saccade_Duration_Max,Saccade_Duration_Min,Saccade_Amplitude_Mean,Saccade_Amplitude_Std,Saccade_Amplitude_Max,Saccade_Amplitude_Min,PD_Mean,PD_Std,PD_Median,PDemo_Mean,PDemo_Std,PDemo_Median,EDA_Mean,EDA_Std,EDA_Median,BVP_Mean,BVP_Std,BVP_Median,HR_Mean,HR_Std,HR_Median,SKT_Mean,SKT_Std,SKT_Median,Valence_Mean,Valence_Median,Arousal_Mean,Arousal_Median,SAM_Valence,SAM_Arousal,V_SAM,A_SAM,V_binary,A_binary,V_3class,A_3class,V_A_5class,VID
0.30253186442161495,0.03280549142423751,0.30227699036140965,0.28320914772591,0.07562646415581789,0.2861381110075533,0.23908957455594143,0.024125222331821662,0.23673236614616178,0.58141816070084,0.172064555808214,0.6208586382136185,0.02179548093024814,0.013797653391994406,0.02070232964146875,0.4422174265899514,0.21803304174944452,0.48197614235338937,10,20.3,7.9,38,11,5.625,3.276335605520289,13,2,299.95560443317777,58.15731406162386,439.7332861180649,232.89970830100955,-4.915798932977659,1.390442506152193,-4.7887470823607865,-1.3302017339113021,4.0061830550923805,-1.3331447149049662,0.5940163387795924,7.088106140675833,1.612618206068689,3.998935645215075,10.21359687339628,3.0167692564188062,5.5489204734911635,0.7522133829201709,5.0,3.903538179393131,1.5085958734622473,5.0,5.5489204734911635,5.0,3.903538179393131,5.0,8.0,6.0,1,1,1,0,1,1,1,1.0
0.39040545312886193,0.05825762108670374,0.3661409522718486,0.33893104838477806,0.09385492423745394,0.2980984022243488,0.16494521523338201,0.016924298754533152,0.16365437984954856,0.6045357124604164,0.14735553891904393,0.6430522764009017,0.08339800624959605,0.022245807968888073,0.08308932972521345,0.6562776226879514,0.06267455268129639,0.667090307438267,10,20.8,9.56869897112455,36,8,4.555555555555555,5.251689910265099,19,2,251.31202156588245,120.33254233387231,436.2763607107073,97.12457101163594,-7.778855618539514,1.8162217916497907,-7.944481993997991,-11.695944981660551,6.712024510555761,-8.867066522174055,1.4708586195398479,8.125762330386056,0.0514153051016994,-2.966437812604195,11.580191858755393,2.1393129376458813,8.119822440813605,0.47884549595290443,8.083749583194397,2.246503834611537,0.6136029590430534,2.0259216405468488,8.119822440813605,8.083749583194397,2.246503834611537,2.0259216405468488,8.0,6.0,1,1,1,0,2,0,1,1.0
0.6644261101355348,0.09263270430724112,0.7007834980209884,0.6671641104847735,0.13397296019883845,0.6675185665195291,0.11802109060334999,0.05706682937535069,0.12875361922089473,0.5987738777423969,0.09881075016233522,0.6159142144032028,0.1729157137886738,0.029812851980210945,0.17244731294612287,0.730925742270038,0.13874974962532197,0.6683280219558417,12,14.166666666666666,7.174414416676961,30,8,6.4,6.003332407921454,23,2,291.2711877549248,74.01489294935733,412.5599636321878,172.90970526065308,-9.091563521173724,1.5144725764210105,-8.722633544514839,-43.90681993997999,11.358387562230442,-47.93947682560854,4.627065188396131,4.079421212214586,5.52477475825275,-43.071612370790255,17.125654664147355,-42.11764071357117,8.93088629543181,0.06761349644788923,8.924,1.5094421473824609,0.21744089237191164,1.4228206068689564,8.93088629543181,8.924,1.5094421473824609,1.4228206068689564,8.0,6.0,1,1,1,0,2,0,1,1.0
0.44676052191028737,0.35689105310496744,0.3928069081839274,0.3834290947372591,0.38154624281266813,0.1894154057709751,0.12551619579370554,0.02560545613482253,0.11888533695260389,0.6153921882977434,0.08599401240550338,0.635874414031514,0.283877112436441,0.03406178292448558,0.28263350238471996,0.3535939975203604,0.1268876778214938,0.29204262558428173,11,14.090909090909092,5.517814874724915,29,10,7.916666666666667,5.589548779244668,21,2,328.3855760469395,156.04073672675082,811.1570643368954,163.0065799041679,-5.460383461153719,2.729110489029341,-5.12925358452819,-18.867540180060068,50.94510250924019,-12.091766088696271,-0.4962915971990685,6.384545495841892,-0.19463204401466988,-9.226256585528569,64.3087111875869,16.903259419806602,9.0,0.0,9.0,1.2008799599866622,0.15613369180222048,1.1453327775925315,9.0,9.0,1.2008799599866622,1.1453327775925315,8.0,6.0,1,1,1,0,2,0,1,1.0
0.2136633510492255,0.15540662914140074,0.13353524339451878,0.21300487117518244,0.16699605019050173,0.1310495749461449,0.048802353860525595,0.020837921424038886,0.05186857566420765,0.6069405608020957,0.058695577467398265,0.6211459484810642,0.40302333284760816,0.033602771409011085,0.40286978042501054,0.5835402805285812,0.13437334236053822,0.6572112557699255,9,21.22222222222222,13.76612410373763,53,9,6.555555555555555,4.323350324076382,17,3,276.30183671858214,59.980699949855214,361.839545135001,155.32305972072317,-10.933661053684558,2.5007252420594934,-11.035085195065019,13.308663554518185,21.47962719223571,23.07051367122375,6.68872140713571,7.427913758285029,8.739157552517515,17.038996165388465,24.39703829338694,25.937852784261416,8.99246148716239,0.023759997662467162,9.0,1.0708396132044014,0.16290634372451113,1.0,8.99246148716239,9.0,1.0708396132044014,1.0,8.0,6.0,1,1,1,0,2,0,1,1.0
0.44774846387315503,0.12292989052067899,0.4126424166176372,0.4398431891068119,0.14939877121725229,0.37466125668473566,0.2118488877021031,0.23200110860713688,0.09192154352943036,0.6084433011316013,0.06841211011181464,0.6220605046416257,0.5254025713827961,0.035498490082596694,0.526174878015322,0.5138475499175492,0.1638971587447788,0.5580307216765936,13,13.23076923076923,5.249964778692785,25,8,6.7272727272727275,4.7499456282229575,18,2,207.67341264954027,86.37877139800473,409.4885314813417,93.79989727472228,-26.32710386795598,5.467298784125394,-24.670155551850634,-17.39432444148049,15.768395957043687,-13.6234521507169,28.09143464488163,12.923225990598116,26.791481160387022,-12.304718406135372,20.72881954301334,-6.555076858952967,9.0,0.0,9.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,8.0,6.0,1,1,1,0,2,0,1,1.0
0.5491328314248194,0.16625939997054093,0.5366894608871113,0.5770387436445319,0.20248272451087118,0.562129365605634,0.8972251738875001,0.07747056257236361,0.9069730364154792,0.6098291772439837,0.09199244922390332,0.6330040595457107,0.6377672384211176,0.02939032495820235,0.6371507503014615,0.582114189222154,0.13800208692128524,0.6571929456312293,9,20.77777777777778,10.184713793805322,46,10,5.888888888888889,4.121608220220313,16,1,268.1455601680829,140.72117346881853,467.6836387676139,46.1207928783249,-18.536698566188743,9.164077683527635,-15.4836108702901,-29.848395965321757,20.814995088136406,-28.581849116372222,13.22892597532512,11.186207157050568,7.523209236412136,-32.550670723574505,26.452495946531773,-29.600102867622653,9.0,0.0,9.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,8.0,6.0,1,1,1,0,2,0,1,1.0
0.7244218798167623,0.10564422884783525,0.7264526683160546,0.7398209275502762,0.12596088611640127,0.7396171185348148,0.7021907776116354,0.029499411481162988,0.6892204524024528,0.6049498032208127,0.0989879631547775,0.6360796973412051,0.7337887585483439,0.02591463077451056,0.7334822958448934,0.5252467548456171,0.1290757909129649,0.5429685768383147,12,16.083333333333332,5.484194461257632,29,9,4.666666666666667,1.3743685418725535,7,2,316.32746747275183,109.52883100398736,541.0464224264272,100.91691309821617,-14.238610536845615,4.002419380394152,-13.04462120706896,-52.3672349116372,13.903370897767822,-51.77782044014686,9.511679559853288,9.42746429121602,4.839223407802603,-53.22262337445813,17.705349637483838,-51.18125691897322,9.0,0.0,9.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,8.0,6.0,1,1,1,0,2,0,1,1.0
0.9246479442900388,0.06673163797620914,0.9497056221973021,0.9250830218866001,0.06251079873635566,0.9526824206084195,0.6663739398452296,0.025040728421657176,0.6777271426213813,0.599534153303018,0.22472118151818987,0.6529517678321131,0.8163845307956279,0.018600541865798823,0.8197611838769083,0.4958969089841861,0.1578195549699052,0.5237052965148582,10,18.8,7.025667228100119,32,9,6.444444444444445,4.245549594342845,14,2,250.0876701249206,76.90681694171802,382.7772217255647,135.86367524664226,-13.418074191397135,2.0196571938738668,-13.919869789929976,-101.43326592197391,27.205392823270667,-99.00239163054343,8.966792597532509,5.714309896026365,7.444508169390005,-116.3342240746915,30.38896319909926,-116.55137212404135,8.99971190396799,0.0009869373999365884,9.0,1.0,0.0,1.0,8.99971190396799,9.0,1.0,1.0,8.0,6.0,1,1,1,0,2,0,1,1.0
0.49058922862879695,0.399115617206675,0.35910384908255283,0.45454824145032274,0.3740805929482012,0.3258386776922681,0.5067769648510044,0.05341609631592884,0.5000820400029187,0.6405410805470378,0.13141284010787604,0.6542361468643676,0.8672380143069052,0.013721213633512178,0.8667629836550574,0.6058472179499459,0.22142214384270523,0.6340873781157684,11,15.454545454545455,5.646618237552558,26,8,6.666666666666667,4.660710484703187,16,2,304.83957739956685,102.42634605008881,451.46604156847377,144.59171910034675,-11.686762420806932,3.6109437983351973,-11.778109203067547,-25.51119356452169,66.80843888649906,-7.903017172391071,12.143561187062335,8.86355615087345,8.008464988329427,-8.81718972991021,73.4255580951645,0.9596965655218177,8.999247749249749,0.0016577227705721067,9.0,1.0,0.0,1.0,8.999247749249749,9.0,1.0,1.0,8.0,6.0,1,1,1,0,2,0,1,1.0
