HM_Mean,HM_Std,HM_Median,EM_Mean,EM_Std,EM_Median,HM_Pitch_Mean,HM_Pitch_Std,HM_Pitch_Median,HM_Yaw_Mean,HM_Yaw_Std,HM_Yaw_Median,EM_Pitch_Mean,EM_Pitch_Std,EM_Pitch_Median,EM_Yaw_Mean,EM_Yaw_Std,EM_Yaw_Median,Fixation_Num,Fixation_Duration_Mean,Fixation_Duration_Std,Fixation_Duration_Max,Fixation_Duration_Min,Saccade_Duration_Mean,Saccade_Duration_Std,Saccade_Duration_Max,Saccade_Duration_Min,Saccade_Amplitude_Mean,Saccade_Amplitude_Std,Saccade_Amplitude_Max,Saccade_Amplitude_Min,PD_Mean,PD_Std,PD_Median,PDemo_Mean,PDemo_Std,PDemo_Median,EDA_Mean,EDA_Std,EDA_Median,BVP_Mean,BVP_Std,BVP_Median,HR_Mean,HR_Std,HR_Median,SKT_Mean,SKT_Std,SKT_Median,Valence_Mean,Valence_Median,Arousal_Mean,Arousal_Median,SAM_Valence,SAM_Arousal,V_SAM,A_SAM,V_binary,A_binary,V_3class,A_3class,V_A_5class,VID
0.40800787502787594,0.051189825672577,0.3909925409740625,0.42807542241997354,0.09132286783730764,0.4581124688344882,0.8495565174546894,0.0662490372874234,0.8223944747015475,0.5619056078112264,0.17382212645365147,0.6219939843726627,0.018768030203281234,0.011972600668501537,0.0206771472586278,0.573240086776895,0.131470367018202,0.581518025121697,8,28.75,15.522161576275387,56,11,3.0,0.816496580927726,4,2,217.4991783312315,83.5106095017915,308.7194321842118,78.27954132302347,-2.2829079693231074,0.45502216663021505,-2.204382294098033,1.5416313771257077,5.793335399899449,-0.36199666555518506,1.5712617539179732,3.7104860055397104,0.33048416138712666,4.93303834611537,10.640219967006821,8.561463321107038,5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,9.0,9.0,1,1,1,1,1,1,4,1.0
0.5844466645077835,0.18436744990251994,0.5350582065165549,0.5878038163892326,0.24266564702393736,0.5846458911079064,0.7313183580574062,0.023243000716829023,0.7315572218832685,0.6076320671220269,0.22622772533582064,0.6975233948082893,0.035758074113474946,0.02421435041326013,0.0357536011000035,0.5872543824367239,0.14300626126329533,0.6339736521197661,11,17.363636363636363,10.455731158058091,47,8,5.363636363636363,4.715019083596342,14,2,220.032114517389,114.76394785648066,418.395287560835,21.29250952062289,-4.389985661887296,2.5874865140489542,-4.558319939979994,22.556274591530524,22.949212857874972,15.90503817939313,3.387666555518505,3.5963047126348187,4.726558852950989,25.25438646215407,31.679521979142603,23.152382794264753,8.075595198399466,1.0248258450326815,8.45991547182394,8.486897299099699,1.1389355074705914,8.868634211403801,8.075595198399466,8.45991547182394,8.486897299099699,8.868634211403801,9.0,9.0,1,1,1,1,2,2,0,1.0
0.15804966093797848,0.092453383313884,0.1798551306203494,0.13806023730935085,0.09956491996656694,0.09460671415442795,0.5966203915208513,0.042198008776074845,0.5815410196278276,0.5633693673566987,0.20330629082100604,0.6273385067165367,0.20307033077200173,0.05755051959177382,0.20972373767905694,0.5216256441114224,0.22952365625994706,0.39100250513685864,10,20.3,9.970456358662826,38,8,3.888888888888889,2.806517986736686,10,1,214.13187076925564,95.23733209748261,326.2096654682688,47.16101009524947,-5.484396298766256,1.2180348703335666,-5.817100033344449,-32.22069856618873,14.999897060497531,-27.137886795598533,4.8133041013671205,3.6318746513595053,4.697925475158387,-37.3085315105035,20.10542004576518,-40.83793781260421,7.982275591863954,0.2614350999425098,7.856373624541513,8.930175058352784,0.10955031520615284,9.0,7.982275591863954,7.856373624541513,8.930175058352784,9.0,9.0,9.0,1,1,1,1,2,2,0,1.0
0.5595312487746799,0.30023991176673615,0.6835622217141543,0.572931728451005,0.30386144446752983,0.6767863809478347,0.48128657806928016,0.04003398593943709,0.46973998113396087,0.576087015361597,0.21231453694568256,0.6577762583576998,0.3219379225492958,0.060446766238751996,0.30639837754294386,0.5807243442051659,0.16511375567824324,0.6711297450974048,9,22.22222222222222,14.296680094637184,51,8,5.5,3.427827300200522,14,3,285.3518840137797,103.25908506841616,416.37192303073266,130.35082060786206,-2.8913376125375136,2.007646238678276,-3.517115538512834,18.783584194731528,38.993915723633286,33.07760903634541,-0.3102184061353785,4.069916056595915,-0.9272087362454204,22.829385461820557,44.08380975104775,33.97732827609201,7.942124541513838,0.05263225463040347,7.981435811937312,9.0,0.0,9.0,7.942124541513838,7.981435811937312,9.0,9.0,9.0,9.0,1,1,1,1,2,2,0,1.0
0.45393187467700524,0.23380838356085376,0.4324702758599998,0.4025856546088562,0.24439352677582585,0.3250160039160883,0.4461639384057533,0.06333134430345844,0.43270838759647057,0.5824321008358664,0.1844056489467572,0.6421291158843954,0.637374267471837,0.10306955047395754,0.6434543482272114,0.6009079785944315,0.12516747603748754,0.623366755084509,10,19.5,8.709190547921201,33,8,5.0,3.908033683673578,16,2,237.0214955383678,84.80207348196559,400.30915649051,111.80448828400014,-4.084931310436813,1.382382666578471,-4.860299599866624,7.3845688562854574,29.495167482633267,4.238741747249084,-1.3713417805935268,5.787213878263167,-0.7649011337112386,2.2887854284761944,32.33713735913067,-6.981463654551522,7.987581027009003,0.002581156482068996,7.987,9.0,0.0,9.0,7.987581027009003,7.987,9.0,9.0,9.0,9.0,1,1,1,1,2,2,0,1.0
0.23295134559336492,0.002778289609948184,0.23318541809314414,0.22031669377449228,0.04070600105138596,0.22218661152189578,0.38346092616192673,0.05010915992883557,0.3719447635955817,0.5827100778172571,0.20080153987662222,0.6670008249801268,0.9054854268280771,0.05709885442551241,0.908804357352988,0.3803496958850692,0.2654581439953038,0.39350301761553264,6,38.166666666666664,29.996759084200338,101,11,3.8,0.7483314773547882,5,3,173.3628722223284,74.76711830689572,256.66639763412917,81.67387812083942,-1.4385565188396132,0.0577962286281589,-1.4266748916305434,-19.468800933644548,0.3624805724388575,-19.435013004334778,-2.9040433477825975,3.0999669666593426,-2.817779926642208,-20.65648466155385,5.928983457245102,-20.160601533844613,7.961549683227743,0.009851671947686798,7.959497332444148,9.0,0.0,9.0,7.961549683227743,7.959497332444148,9.0,9.0,9.0,9.0,1,1,1,1,2,2,0,1.0
0.3681377802159426,0.10781047298457834,0.33270696530917565,0.33218066663701884,0.12847212278373252,0.27820070421087284,0.2921454757622909,0.021608462538143552,0.294460959496195,0.5780492821028015,0.19573978607409565,0.6424251354925465,0.9883846544801718,0.013976806759414599,0.9958539061074112,0.5081781353361754,0.22813539555725063,0.5720964294592946,8,25.5,18.371173070873837,62,8,6.0,9.856107606091623,30,1,147.55380596130544,102.77438248313817,353.4969373515858,46.57260943599869,-8.383597032344111,6.064235830905928,-10.188989829943283,-3.8820746915638717,12.741743247050499,-8.211051017005682,12.526273091030333,7.489779604771199,15.12571373791264,-8.197519506502184,16.44357982603004,-14.641218906302107,7.956643047682561,0.003432491246714632,7.95650233411137,9.0,0.0,9.0,7.956643047682561,7.95650233411137,9.0,9.0,9.0,9.0,1,1,1,1,2,2,0,1.0
0.6719281430861982,0.23924787044941503,0.61229055638815,0.6596029210026979,0.2924308637476384,0.6016944291017167,0.26275747798940335,0.03140397579938487,0.2745702452418973,0.5892741959542199,0.20865698163341093,0.6553995826741678,0.8241617101726064,0.0821751567151157,0.8285851321296749,0.516811041742996,0.1063295614870377,0.5157389059943953,9,19.77777777777778,19.842590432242673,73,8,6.857142857142857,5.667666978536392,19,3,288.8403869738042,107.37841616626157,399.93972290304794,113.96486516593025,-5.114170223407802,2.143840553731586,-4.728567522507499,35.239432477492514,32.26463655867675,24.6467629209736,5.108081693897966,5.784335656089456,6.752786762254063,38.54108402800935,44.399157101713435,24.962252584194736,7.9544743247749246,0.008626687841401935,7.955469989996665,9.0,0.0,9.0,7.9544743247749246,7.955469989996665,9.0,9.0,9.0,9.0,1,1,1,1,2,2,0,1.0
0.3898812782042281,0.19823003158623292,0.4370258520105884,0.4136413926513917,0.2215524811808801,0.4332654486188934,0.2154153174215359,0.057618764092178094,0.2143458448149806,0.576465800918334,0.2105454411131019,0.6525230230427542,0.5406778672177671,0.06998087934594666,0.530140063823063,0.3261008957192272,0.11043830193156144,0.3825819717718094,12,14.833333333333334,11.341908520566056,50,8,6.2727272727272725,6.453905217926853,21,2,180.71488526114092,109.39269093925746,417.8024799905153,76.23075229022899,-17.33412804268087,9.054568319475061,-22.6010601867289,-2.8894994998333443,25.63695478768439,3.489903467822586,22.958745248416125,11.909593935079917,27.678804934978366,0.12738596198726737,31.77336373497906,3.5046120373457885,7.820657219073024,0.020791902490258578,7.807178226075359,9.0,0.0,9.0,7.820657219073024,7.807178226075359,9.0,9.0,9.0,9.0,1,1,1,1,2,2,0,1.0
0.566276169455837,0.14299683868002752,0.5442719653111192,0.49000836431401623,0.1781627395119534,0.4230851919154661,0.10930870661578013,0.030643118656611793,0.09547481296100455,0.5710712049135104,0.21845638809975254,0.630171603651505,0.4109662294733837,0.017205747234078396,0.408754667513366,0.18805184272387454,0.11507373266817103,0.18312146764593595,10,15.7,7.321885003194192,33,8,8.4,6.452906321960671,21,2,368.38157488307303,322.99710041102344,1115.139632836552,139.88095193126122,-20.07334711570525,4.0073848860843135,-18.631859286428817,19.863049683227786,18.221930671461305,16.551835611870644,21.4473874624875,9.647115101057521,20.31710836945649,12.02165171723918,24.23593721132225,3.7142125708569833,7.815140713571192,0.027575952145244064,7.831103701233745,9.0,0.0,9.0,7.815140713571192,7.831103701233745,9.0,9.0,9.0,9.0,1,1,1,1,2,2,0,1.0
